unit_id,doc_number,title,year,state,page_count,org_type,figure,unit_text,unit_length,topic,subtopic
944-05-17-468,944,Annual Accountability Report,2017,California,227,9,0,5.1.2      Faculty workforce FTE (full-time equivalent); Universitywide,1,,
944-05-17-469,944,Annual Accountability Report,2017,California,227,9,1,General Campus (Fall 2007 to fall 2016),10,,
944-05-17-470,944,Annual Accountability Report,2017,California,227,9,1,Health Sciences (Fall 2007 to fall 2016),10,,
944-05-17-471,944,Annual Accountability Report,2017,California,227,9,0,"Ladder-rank and equivalent faculty numbers declined starting in 2009 as campuses reduced hiring to address budget shortfalls, but have since rebounded.",1,,
944-05-17-472,944,Annual Accountability Report,2017,California,227,9,1,"Lecturers and instructional assistants tend to be more common in general campus departments and represent about 20 percent of the general campus faculty. The “Clinical/In-Residence” category3 has grown substantially. These faculty include clinical faculty and professors in residence who are integral to UC’s health sciences clinical and research activities. They are paid primarily from clinical and research revenues, rather than from state sources.",4,,
944-05-17-473,944,Annual Accountability Report,2017,California,227,9,0,"FTE of academic researchers has increased, peaking in 2010–11 due to stimulus funds from the American Recovery and Reinvestment Act (ARRA).",1,,
944-05-17-474,944,Annual Accountability Report,2017,California,227,9,1,5.1.3      Nonfaculty academic workforce FTE; Universitywide; Fall 1998 to fall 2016,19,,
944-05-17-475,944,Annual Accountability Report,2017,California,227,9,0,"Aside from faculty, most of the nonstudent academic workforce is composed of appointees in professional research titles. The greater majority of researchers in the academic workforce are supported by contracts and grants from external sponsors, with the federal government providing about 60 percent of the funding for research. The number of researchers in the academic workforce peaked in 2010–11, largely due to augmentations to federally sponsored research funding provided through the ARRA.",3,,
944-05-17-476,944,Annual Accountability Report,2017,California,227,9,0,"In the following years, federal agency appropriations for research declined, and other sources of funding did not increase sufficiently to offset the drop in federal research support. This resulted in a four-year decline in the overall research workforce until 2015, when the research FTE grew by almost 3 percent from the previous year. In 2016, there was a small drop of less than 1 percent compared to the previous year.",3,,
944-05-17-477,944,Annual Accountability Report,2017,California,227,9,0,"Chapter 9, Research, provides additional details on the composition of the research workforce.",1,,
944-05-17-478,944,Annual Accountability Report,2017,California,227,9,0,5.1 ACADEMIC WORKFORCE COMPETITIVENESS,1,,
944-05-17-479,944,Annual Accountability Report,2017,California,227,9,0,UC faculty salaries are currently below the benchmark that UC has historically employed to assess competitiveness. This affects the University’s efforts to recruit and retain high-quality faculty.,2,,
944-05-17-480,944,Annual Accountability Report,2017,California,227,9,0,"5.2.1      Average ladder-rank general campus faculty salaries, by rank; UC and comparison institutions",1,,
944-05-17-481,944,Annual Accountability Report,2017,California,227,9,1,Professor (scale is $100k to $220k); 1997-98 to 2016-17,7,,
944-05-17-482,944,Annual Accountability Report,2017,California,227,9,1,Associate professor (scale is $70k to $140k); 1997-98 to 2016-17,7,,
944-05-17-483,944,Annual Accountability Report,2017,California,227,9,1,Assistant professor (scale is $70k to $130k); 1997-98 to 2016-17,7,,
944-05-17-484,944,Annual Accountability Report,2017,California,227,9,0,"UC historically has used the “Comparison 8” universities against which to benchmark its faculty salaries. The benchmark is the midpoint between the averages of the four public and four private institutions. The four public institutions are Illinois, Michigan, University at Buffalo and Virginia; the four private institutions are Harvard, MIT, Stanford and Yale. UC’s faculty salaries fall significantly below those of the comparison private institutions and are just keeping pace with the four public institutions.",4,,
944-05-17-485,944,Annual Accountability Report,2017,California,227,9,0,5.3 ACADEMIC WORKFORCE DIVERSITY,1,,
944-05-17-486,944,Annual Accountability Report,2017,California,227,9,0,UC’s faculty have grown in racial/ethnic and gender diversity.,1,,
944-05-17-487,944,Annual Accountability Report,2017,California,227,9,1,"5.3.1      Ladder-rank and equivalent faculty by race/ethnicity and gender, headcount; Universitywide; Fall 2007 to fall 2016",2,,
944-05-17-488,944,Annual Accountability Report,2017,California,227,9,0,The increase in the share of ladder-rank and equivalent (LRE) faculty who are underrepresented minorities has largely been due to an increase in the Hispanic/Latino(a) group. Representation by American Indian and African American faculty remains a challenge.,2,,
944-05-17-489,944,Annual Accountability Report,2017,California,227,9,0,"Female LRE faculty have grown in share over time, fueled by increased diversity in hiring. Their proportion differs significantly by discipline.",2,,
944-05-17-490,944,Annual Accountability Report,2017,California,227,9,0,"UC continues to expand the portion of female and URM faculty, with greater diversity among faculty than many peer institutions.",1,,
